Date,RELIANCE.NS
2025-03-27 00:00:00+05:30,1273.115234375
2025-03-28 00:00:00+05:30,1270.027587890625
2025-04-01 00:00:00+05:30,1247.6170654296875
2025-04-02 00:00:00+05:30,1246.1729736328125
2025-04-03 00:00:00+05:30,1243.732666015625
2025-04-04 00:00:00+05:30,1199.9075927734375
2025-04-07 00:00:00+05:30,1161.062744140625
2025-04-08 00:00:00+05:30,1177.4971923828125
2025-04-09 00:00:00+05:30,1180.6346435546875
2025-04-11 00:00:00+05:30,1214.1009521484375
2025-04-15 00:00:00+05:30,1235.1668701171875
2025-04-16 00:00:00+05:30,1234.3701171875
2025-04-17 00:00:00+05:30,1269.4300537109375
2025-04-21 00:00:00+05:30,1290.346435546875
2025-04-22 00:00:00+05:30,1286.0635986328125
2025-04-23 00:00:00+05:30,1294.82861328125
2025-04-24 00:00:00+05:30,1296.4222412109375
2025-04-25 00:00:00+05:30,1295.22705078125
2025-04-28 00:00:00+05:30,1363.35498046875
2025-04-29 00:00:00+05:30,1394.1319580078125
2025-04-30 00:00:00+05:30,1399.410888671875
2025-05-02 00:00:00+05:30,1414.152099609375
2025-05-05 00:00:00+05:30,1425.6063232421875
2025-05-06 00:00:00+05:30,1415.2476806640625
2025-05-07 00:00:00+05:30,1400.4068603515625
2025-05-08 00:00:00+05:30,1401.4029541015625
2025-05-09 00:00:00+05:30,1371.721435546875
2025-05-12 00:00:00+05:30,1430.7855224609375
2025-05-13 00:00:00+05:30,1410.0682373046875
2025-05-14 00:00:00+05:30,1418.7337646484375
2025-05-15 00:00:00+05:30,1448.4151611328125
2025-05-16 00:00:00+05:30,1450.6064453125
2025-05-19 00:00:00+05:30,1435.0684814453125
2025-05-20 00:00:00+05:30,1418.932861328125
2025-05-21 00:00:00+05:30,1423.5145263671875
2025-05-22 00:00:00+05:30,1403.79345703125
2025-05-23 00:00:00+05:30,1421.124267578125
2025-05-26 00:00:00+05:30,1429.0924072265625
2025-05-27 00:00:00+05:30,1416.44287109375
2025-05-28 00:00:00+05:30,1407.279541015625
2025-05-29 00:00:00+05:30,1412.1600341796875
2025-05-30 00:00:00+05:30,1415.2476806640625
2025-06-02 00:00:00+05:30,1408.0762939453125
2025-06-03 00:00:00+05:30,1399.908935546875
2025-06-04 00:00:00+05:30,1417.8372802734375
2025-06-05 00:00:00+05:30,1436.662109375
2025-06-06 00:00:00+05:30,1437.7576904296875
2025-06-09 00:00:00+05:30,1443.0367431640625
2025-06-10 00:00:00+05:30,1432.777587890625
2025-06-11 00:00:00+05:30,1443.13623046875
2025-06-12 00:00:00+05:30,1435.865234375
2025-06-13 00:00:00+05:30,1422.2198486328125
2025-06-16 00:00:00+05:30,1432.0804443359375
2025-06-17 00:00:00+05:30,1425.506591796875
2025-06-18 00:00:00+05:30,1424.4110107421875
2025-06-19 00:00:00+05:30,1427.598388671875
2025-06-20 00:00:00+05:30,1460.367431640625
2025-06-23 00:00:00+05:30,1451.0048828125
2025-06-24 00:00:00+05:30,1445.0286865234375
2025-06-25 00:00:00+05:30,1461.463134765625
2025-06-26 00:00:00+05:30,1489.3516845703125
2025-06-27 00:00:00+05:30,1509.3717041015625
2025-06-30 00:00:00+05:30,1494.630615234375
2025-07-01 00:00:00+05:30,1522.320068359375
2025-07-02 00:00:00+05:30,1512.75830078125
2025-07-03 00:00:00+05:30,1511.76220703125
2025-07-04 00:00:00+05:30,1521.2244873046875
2025-07-07 00:00:00+05:30,1535.367919921875
2025-07-08 00:00:00+05:30,1531.4833984375
2025-07-09 00:00:00+05:30,1512.9573974609375
2025-07-10 00:00:00+05:30,1511.16455078125
2025-07-11 00:00:00+05:30,1489.2520751953125
2025-07-14 00:00:00+05:30,1477.7977294921875
2025-07-15 00:00:00+05:30,1479.4910888671875
2025-07-16 00:00:00+05:30,1479.690185546875
2025-07-17 00:00:00+05:30,1470.52685546875
2025-07-18 00:00:00+05:30,1470.12841796875
2025-07-21 00:00:00+05:30,1422.9169921875
2025-07-22 00:00:00+05:30,1407.179931640625
2025-07-23 00:00:00+05:30,1418.932861328125
2025-07-24 00:00:00+05:30,1397.3192138671875
2025-07-25 00:00:00+05:30,1386.1636962890625
2025-07-28 00:00:00+05:30,1382.080078125
2025-07-29 00:00:00+05:30,1411.4627685546875
2025-07-30 00:00:00+05:30,1404.4906005859375
2025-07-31 00:00:00+05:30,1384.669677734375
2025-08-01 00:00:00+05:30,1388.15576171875
2025-08-04 00:00:00+05:30,1405.885009765625
2025-08-05 00:00:00+05:30,1386.1636962890625
2025-08-06 00:00:00+05:30,1387.259521484375
2025-08-07 00:00:00+05:30,1383.8729248046875
2025-08-08 00:00:00+05:30,1362.35888671875
2025-08-11 00:00:00+05:30,1380.6856689453125
2025-08-12 00:00:00+05:30,1374.9088134765625
2025-08-13 00:00:00+05:30,1377.0999755859375
2025-08-14 00:00:00+05:30,1373.800048828125
2025-08-18 00:00:00+05:30,1381.699951171875
2025-08-19 00:00:00+05:30,1420.0999755859375
2025-08-20 00:00:00+05:30,1413.0
2025-08-21 00:00:00+05:30,1424.800048828125
2025-08-22 00:00:00+05:30,1409.199951171875
2025-08-25 00:00:00+05:30,1412.5999755859375
2025-08-26 00:00:00+05:30,1384.9000244140625
2025-08-28 00:00:00+05:30,1385.9000244140625
2025-08-29 00:00:00+05:30,1357.199951171875
2025-09-01 00:00:00+05:30,1353.9000244140625
2025-09-02 00:00:00+05:30,1366.5
2025-09-03 00:00:00+05:30,1372.5999755859375
2025-09-04 00:00:00+05:30,1359.300048828125
2025-09-05 00:00:00+05:30,1375.0
2025-09-08 00:00:00+05:30,1378.5
2025-09-09 00:00:00+05:30,1376.199951171875
2025-09-10 00:00:00+05:30,1377.0
2025-09-11 00:00:00+05:30,1383.300048828125
2025-09-12 00:00:00+05:30,1395.0
2025-09-15 00:00:00+05:30,1399.300048828125
2025-09-16 00:00:00+05:30,1405.300048828125
2025-09-17 00:00:00+05:30,1413.800048828125
2025-09-18 00:00:00+05:30,1415.0
2025-09-19 00:00:00+05:30,1407.4000244140625
2025-09-22 00:00:00+05:30,1390.5999755859375
2025-09-23 00:00:00+05:30,1389.800048828125
2025-09-24 00:00:00+05:30,1383.0
2025-09-25 00:00:00+05:30,1372.4000244140625
2025-09-26 00:00:00+05:30,1377.5999755859375
2025-09-29 00:00:00+05:30,1372.800048828125
2025-09-30 00:00:00+05:30,1364.0
2025-10-01 00:00:00+05:30,1368.699951171875
2025-10-03 00:00:00+05:30,1363.4000244140625
2025-10-06 00:00:00+05:30,1375.0
2025-10-07 00:00:00+05:30,1384.800048828125
2025-10-08 00:00:00+05:30,1367.4000244140625
2025-10-09 00:00:00+05:30,1377.800048828125
2025-10-10 00:00:00+05:30,1381.699951171875
2025-10-13 00:00:00+05:30,1375.0
2025-10-14 00:00:00+05:30,1375.9000244140625
2025-10-15 00:00:00+05:30,1374.300048828125
2025-10-16 00:00:00+05:30,1398.300048828125
2025-10-17 00:00:00+05:30,1416.800048828125
2025-10-20 00:00:00+05:30,1466.800048828125
2025-10-21 00:00:00+05:30,1465.199951171875
2025-10-23 00:00:00+05:30,1448.4000244140625
2025-10-24 00:00:00+05:30,1451.5999755859375
2025-10-27 00:00:00+05:30,1484.0999755859375
2025-10-28 00:00:00+05:30,1486.9000244140625
2025-10-29 00:00:00+05:30,1504.199951171875
2025-10-30 00:00:00+05:30,1488.5
2025-10-31 00:00:00+05:30,1486.4000244140625
2025-11-03 00:00:00+05:30,1484.699951171875
2025-11-04 00:00:00+05:30,1473.0999755859375
2025-11-06 00:00:00+05:30,1496.0999755859375
2025-11-07 00:00:00+05:30,1478.0
2025-11-10 00:00:00+05:30,1489.300048828125
2025-11-11 00:00:00+05:30,1493.4000244140625
2025-11-12 00:00:00+05:30,1511.5
2025-11-13 00:00:00+05:30,1510.9000244140625
2025-11-14 00:00:00+05:30,1518.9000244140625
2025-11-17 00:00:00+05:30,1518.300048828125
2025-11-18 00:00:00+05:30,1519.4000244140625
2025-11-19 00:00:00+05:30,1518.9000244140625
2025-11-20 00:00:00+05:30,1549.0999755859375
2025-11-21 00:00:00+05:30,1546.5999755859375
2025-11-24 00:00:00+05:30,1535.9000244140625
2025-11-25 00:00:00+05:30,1539.699951171875
2025-11-26 00:00:00+05:30,1569.9000244140625
2025-11-27 00:00:00+05:30,1563.4000244140625
2025-11-28 00:00:00+05:30,1567.5
2025-12-01 00:00:00+05:30,1566.0999755859375
2025-12-02 00:00:00+05:30,1546.300048828125
2025-12-03 00:00:00+05:30,1538.800048828125
2025-12-04 00:00:00+05:30,1535.5999755859375
2025-12-05 00:00:00+05:30,1540.5999755859375
2025-12-08 00:00:00+05:30,1543.0
2025-12-09 00:00:00+05:30,1529.4000244140625
2025-12-10 00:00:00+05:30,1536.9000244140625
2025-12-11 00:00:00+05:30,1545.0
2025-12-12 00:00:00+05:30,1556.5
2025-12-15 00:00:00+05:30,1556.199951171875
2025-12-16 00:00:00+05:30,1542.300048828125
2025-12-17 00:00:00+05:30,1544.4000244140625
2025-12-18 00:00:00+05:30,1544.4000244140625
2025-12-19 00:00:00+05:30,1565.0999755859375
2025-12-22 00:00:00+05:30,1575.4000244140625
2025-12-23 00:00:00+05:30,1570.699951171875
2025-12-24 00:00:00+05:30,1558.199951171875
2025-12-26 00:00:00+05:30,1559.199951171875
2025-12-29 00:00:00+05:30,1545.5999755859375
2025-12-30 00:00:00+05:30,1539.800048828125
2025-12-31 00:00:00+05:30,1570.4000244140625
2026-01-01 00:00:00+05:30,1575.5999755859375
2026-01-02 00:00:00+05:30,1592.300048828125
2026-01-05 00:00:00+05:30,1578.0999755859375
2026-01-06 00:00:00+05:30,1507.5999755859375
2026-01-07 00:00:00+05:30,1504.199951171875
2026-01-08 00:00:00+05:30,1470.5999755859375
2026-01-09 00:00:00+05:30,1475.300048828125
2026-01-12 00:00:00+05:30,1483.199951171875
2026-01-13 00:00:00+05:30,1452.800048828125
2026-01-14 00:00:00+05:30,1458.800048828125
2026-01-15 00:00:00+05:30,1458.800048828125
2026-01-16 00:00:00+05:30,1457.9000244140625
2026-01-19 00:00:00+05:30,1413.5999755859375
2026-01-20 00:00:00+05:30,1394.0
2026-01-21 00:00:00+05:30,1404.5999755859375
2026-01-22 00:00:00+05:30,1402.5
2026-01-23 00:00:00+05:30,1386.0999755859375
2026-01-27 00:00:00+05:30,1380.5
2026-01-28 00:00:00+05:30,1396.699951171875
2026-01-29 00:00:00+05:30,1391.0
2026-01-30 00:00:00+05:30,1395.4000244140625
2026-02-02 00:00:00+05:30,1390.4000244140625
2026-02-03 00:00:00+05:30,1437.0999755859375
2026-02-04 00:00:00+05:30,1456.800048828125
2026-02-05 00:00:00+05:30,1443.4000244140625
2026-02-06 00:00:00+05:30,1450.800048828125
2026-02-09 00:00:00+05:30,1461.5999755859375
2026-02-10 00:00:00+05:30,1458.5
2026-02-11 00:00:00+05:30,1468.699951171875
2026-02-12 00:00:00+05:30,1448.9000244140625
2026-02-13 00:00:00+05:30,1419.5999755859375
2026-02-16 00:00:00+05:30,1437.0999755859375
2026-02-17 00:00:00+05:30,1423.0
2026-02-18 00:00:00+05:30,1441.300048828125
2026-02-19 00:00:00+05:30,1409.5
2026-02-20 00:00:00+05:30,1419.4000244140625
2026-02-23 00:00:00+05:30,1428.0
2026-02-24 00:00:00+05:30,1428.800048828125
2026-02-25 00:00:00+05:30,1398.5
2026-02-26 00:00:00+05:30,1406.800048828125
2026-02-27 00:00:00+05:30,1393.9000244140625
2026-03-02 00:00:00+05:30,1358.0
2026-03-04 00:00:00+05:30,1345.0
2026-03-05 00:00:00+05:30,1389.4000244140625
2026-03-06 00:00:00+05:30,1404.800048828125
2026-03-09 00:00:00+05:30,1424.0
2026-03-10 00:00:00+05:30,1408.800048828125
2026-03-11 00:00:00+05:30,1390.199951171875
2026-03-12 00:00:00+05:30,1392.199951171875
2026-03-13 00:00:00+05:30,1380.699951171875
2026-03-16 00:00:00+05:30,1395.0999755859375
2026-03-17 00:00:00+05:30,1397.5999755859375
2026-03-18 00:00:00+05:30,1408.0999755859375
2026-03-19 00:00:00+05:30,1384.800048828125
2026-03-20 00:00:00+05:30,1414.4000244140625
2026-03-23 00:00:00+05:30,1407.800048828125
2026-03-24 00:00:00+05:30,1411.800048828125
2026-03-25 00:00:00+05:30,1413.0999755859375
2026-03-27 00:00:00+05:30,1348.0999755859375
2026-03-30 00:00:00+05:30,1343.9000244140625
2026-04-01 00:00:00+05:30,1369.199951171875
2026-04-02 00:00:00+05:30,1350.5
