Date,INFY.NS
2025-03-18 00:00:00+05:30,1544.34619140625
2025-03-19 00:00:00+05:30,1540.94677734375
2025-03-20 00:00:00+05:30,1569.1131591796875
2025-03-21 00:00:00+05:30,1546.7742919921875
2025-03-24 00:00:00+05:30,1546.968505859375
2025-03-25 00:00:00+05:30,1581.6422119140625
2025-03-26 00:00:00+05:30,1553.475830078125
2025-03-27 00:00:00+05:30,1557.4581298828125
2025-03-28 00:00:00+05:30,1525.5037841796875
2025-04-01 00:00:00+05:30,1482.6226806640625
2025-04-02 00:00:00+05:30,1505.593017578125
2025-04-03 00:00:00+05:30,1453.485107421875
2025-04-04 00:00:00+05:30,1409.92431640625
2025-04-07 00:00:00+05:30,1356.602294921875
2025-04-08 00:00:00+05:30,1387.7310791015625
2025-04-09 00:00:00+05:30,1363.3524169921875
2025-04-11 00:00:00+05:30,1368.9371337890625
2025-04-15 00:00:00+05:30,1385.011474609375
2025-04-16 00:00:00+05:30,1372.482177734375
2025-04-17 00:00:00+05:30,1378.6983642578125
2025-04-21 00:00:00+05:30,1409.29296875
2025-04-22 00:00:00+05:30,1381.903564453125
2025-04-23 00:00:00+05:30,1432.5059814453125
2025-04-24 00:00:00+05:30,1429.1065673828125
2025-04-25 00:00:00+05:30,1437.653564453125
2025-04-28 00:00:00+05:30,1439.4989013671875
2025-04-29 00:00:00+05:30,1454.456298828125
2025-04-30 00:00:00+05:30,1456.9815673828125
2025-05-02 00:00:00+05:30,1463.586181640625
2025-05-05 00:00:00+05:30,1465.2371826171875
2025-05-06 00:00:00+05:30,1468.053955078125
2025-05-07 00:00:00+05:30,1464.9459228515625
2025-05-08 00:00:00+05:30,1467.956787109375
2025-05-09 00:00:00+05:30,1464.2659912109375
2025-05-12 00:00:00+05:30,1580.136962890625
2025-05-13 00:00:00+05:30,1523.5125732421875
2025-05-14 00:00:00+05:30,1546.6285400390625
2025-05-15 00:00:00+05:30,1566.636474609375
2025-05-16 00:00:00+05:30,1544.200439453125
2025-05-19 00:00:00+05:30,1514.9656982421875
2025-05-20 00:00:00+05:30,1515.7425537109375
2025-05-21 00:00:00+05:30,1523.41552734375
2025-05-22 00:00:00+05:30,1503.0191650390625
2025-05-23 00:00:00+05:30,1519.8218994140625
2025-05-26 00:00:00+05:30,1535.070556640625
2025-05-27 00:00:00+05:30,1524.969482421875
2025-05-28 00:00:00+05:30,1526.6207275390625
2025-05-29 00:00:00+05:30,1540.02392578125
2025-05-30 00:00:00+05:30,1539.1375732421875
2025-06-02 00:00:00+05:30,1530.371826171875
2025-06-03 00:00:00+05:30,1519.734619140625
2025-06-04 00:00:00+05:30,1527.8109130859375
2025-06-05 00:00:00+05:30,1530.8642578125
2025-06-06 00:00:00+05:30,1540.2210693359375
2025-06-09 00:00:00+05:30,1549.183837890625
2025-06-10 00:00:00+05:30,1571.935546875
2025-06-11 00:00:00+05:30,1606.5062255859375
2025-06-12 00:00:00+05:30,1584.345458984375
2025-06-13 00:00:00+05:30,1577.844970703125
2025-06-16 00:00:00+05:30,1599.31640625
2025-06-17 00:00:00+05:30,1615.173583984375
2025-06-18 00:00:00+05:30,1608.2791748046875
2025-06-19 00:00:00+05:30,1593.997802734375
2025-06-20 00:00:00+05:30,1598.429931640625
2025-06-23 00:00:00+05:30,1560.116455078125
2025-06-24 00:00:00+05:30,1557.7525634765625
2025-06-25 00:00:00+05:30,1590.550537109375
2025-06-26 00:00:00+05:30,1591.6339111328125
2025-06-27 00:00:00+05:30,1583.7545166015625
2025-06-30 00:00:00+05:30,1577.6480712890625
2025-07-01 00:00:00+05:30,1582.57275390625
2025-07-02 00:00:00+05:30,1586.2169189453125
2025-07-03 00:00:00+05:30,1594.293212890625
2025-07-04 00:00:00+05:30,1615.96142578125
2025-07-07 00:00:00+05:30,1602.4681396484375
2025-07-08 00:00:00+05:30,1613.9915771484375
2025-07-09 00:00:00+05:30,1609.0670166015625
2025-07-10 00:00:00+05:30,1591.43701171875
2025-07-11 00:00:00+05:30,1570.85205078125
2025-07-14 00:00:00+05:30,1546.623046875
2025-07-15 00:00:00+05:30,1561.6922607421875
2025-07-16 00:00:00+05:30,1583.6561279296875
2025-07-17 00:00:00+05:30,1559.6240234375
2025-07-18 00:00:00+05:30,1562.1846923828125
2025-07-21 00:00:00+05:30,1560.4119873046875
2025-07-22 00:00:00+05:30,1547.2139892578125
2025-07-23 00:00:00+05:30,1550.7596435546875
2025-07-24 00:00:00+05:30,1529.0914306640625
2025-07-25 00:00:00+05:30,1492.84619140625
2025-07-28 00:00:00+05:30,1493.1417236328125
2025-07-29 00:00:00+05:30,1490.8763427734375
2025-07-30 00:00:00+05:30,1496.0965576171875
2025-07-31 00:00:00+05:30,1486.247314453125
2025-08-01 00:00:00+05:30,1447.4412841796875
2025-08-04 00:00:00+05:30,1458.177001953125
2025-08-05 00:00:00+05:30,1438.2816162109375
2025-08-06 00:00:00+05:30,1415.037353515625
2025-08-07 00:00:00+05:30,1415.234375
2025-08-08 00:00:00+05:30,1401.6424560546875
2025-08-11 00:00:00+05:30,1406.66552734375
2025-08-12 00:00:00+05:30,1402.62744140625
2025-08-13 00:00:00+05:30,1405.0897216796875
2025-08-14 00:00:00+05:30,1425.8714599609375
2025-08-18 00:00:00+05:30,1414.1510009765625
2025-08-19 00:00:00+05:30,1418.2877197265625
2025-08-20 00:00:00+05:30,1473.6402587890625
2025-08-21 00:00:00+05:30,1473.8372802734375
2025-08-22 00:00:00+05:30,1465.0714111328125
2025-08-25 00:00:00+05:30,1508.9989013671875
2025-08-26 00:00:00+05:30,1506.53662109375
2025-08-28 00:00:00+05:30,1477.4814453125
2025-08-29 00:00:00+05:30,1447.4412841796875
2025-09-01 00:00:00+05:30,1476.7921142578125
2025-09-02 00:00:00+05:30,1476.1025390625
2025-09-03 00:00:00+05:30,1456.798095703125
2025-09-04 00:00:00+05:30,1440.94091796875
2025-09-05 00:00:00+05:30,1422.8182373046875
2025-09-08 00:00:00+05:30,1411.2947998046875
2025-09-09 00:00:00+05:30,1481.6181640625
2025-09-10 00:00:00+05:30,1509.491455078125
2025-09-11 00:00:00+05:30,1486.9366455078125
2025-09-12 00:00:00+05:30,1502.596923828125
2025-09-15 00:00:00+05:30,1485.6563720703125
2025-09-16 00:00:00+05:30,1488.5126953125
2025-09-17 00:00:00+05:30,1499.4453125
2025-09-18 00:00:00+05:30,1517.370849609375
2025-09-19 00:00:00+05:30,1516.976806640625
2025-09-22 00:00:00+05:30,1476.8905029296875
2025-09-23 00:00:00+05:30,1474.920654296875
2025-09-24 00:00:00+05:30,1472.0643310546875
2025-09-25 00:00:00+05:30,1462.4122314453125
2025-09-26 00:00:00+05:30,1427.053466796875
2025-09-29 00:00:00+05:30,1420.060546875
2025-09-30 00:00:00+05:30,1420.060546875
2025-10-01 00:00:00+05:30,1424.000244140625
2025-10-03 00:00:00+05:30,1424.7880859375
2025-10-06 00:00:00+05:30,1453.744873046875
2025-10-07 00:00:00+05:30,1436.5086669921875
2025-10-08 00:00:00+05:30,1472.4583740234375
2025-10-09 00:00:00+05:30,1486.5428466796875
2025-10-10 00:00:00+05:30,1492.058349609375
2025-10-13 00:00:00+05:30,1470.6854248046875
2025-10-14 00:00:00+05:30,1467.435302734375
2025-10-15 00:00:00+05:30,1452.1690673828125
2025-10-16 00:00:00+05:30,1449.312744140625
2025-10-17 00:00:00+05:30,1419.37109375
2025-10-20 00:00:00+05:30,1438.87255859375
2025-10-21 00:00:00+05:30,1450.19921875
2025-10-23 00:00:00+05:30,1505.4532470703125
2025-10-24 00:00:00+05:30,1502.4000244140625
2025-10-27 00:00:00+05:30,1504.5
2025-10-28 00:00:00+05:30,1500.199951171875
2025-10-29 00:00:00+05:30,1510.4000244140625
2025-10-30 00:00:00+05:30,1493.800048828125
2025-10-31 00:00:00+05:30,1482.300048828125
2025-11-03 00:00:00+05:30,1485.5
2025-11-04 00:00:00+05:30,1467.9000244140625
2025-11-06 00:00:00+05:30,1466.699951171875
2025-11-07 00:00:00+05:30,1476.800048828125
2025-11-10 00:00:00+05:30,1513.5
2025-11-11 00:00:00+05:30,1530.300048828125
2025-11-12 00:00:00+05:30,1551.699951171875
2025-11-13 00:00:00+05:30,1541.800048828125
2025-11-14 00:00:00+05:30,1502.800048828125
2025-11-17 00:00:00+05:30,1507.5999755859375
2025-11-18 00:00:00+05:30,1486.4000244140625
2025-11-19 00:00:00+05:30,1541.0999755859375
2025-11-20 00:00:00+05:30,1536.5
2025-11-21 00:00:00+05:30,1545.0
2025-11-24 00:00:00+05:30,1548.0
2025-11-25 00:00:00+05:30,1530.5999755859375
2025-11-26 00:00:00+05:30,1557.9000244140625
2025-11-27 00:00:00+05:30,1566.4000244140625
2025-11-28 00:00:00+05:30,1560.0999755859375
2025-12-01 00:00:00+05:30,1564.0
2025-12-02 00:00:00+05:30,1561.0
2025-12-03 00:00:00+05:30,1578.699951171875
2025-12-04 00:00:00+05:30,1597.5999755859375
2025-12-05 00:00:00+05:30,1616.199951171875
2025-12-08 00:00:00+05:30,1610.800048828125
2025-12-09 00:00:00+05:30,1599.0
2025-12-10 00:00:00+05:30,1584.800048828125
2025-12-11 00:00:00+05:30,1598.0
2025-12-12 00:00:00+05:30,1598.199951171875
2025-12-15 00:00:00+05:30,1606.800048828125
2025-12-16 00:00:00+05:30,1592.9000244140625
2025-12-17 00:00:00+05:30,1602.0
2025-12-18 00:00:00+05:30,1626.800048828125
2025-12-19 00:00:00+05:30,1638.699951171875
2025-12-22 00:00:00+05:30,1689.5999755859375
2025-12-23 00:00:00+05:30,1668.300048828125
2025-12-24 00:00:00+05:30,1663.4000244140625
2025-12-26 00:00:00+05:30,1656.0999755859375
2025-12-29 00:00:00+05:30,1644.699951171875
2025-12-30 00:00:00+05:30,1621.5999755859375
2025-12-31 00:00:00+05:30,1615.4000244140625
2026-01-01 00:00:00+05:30,1629.800048828125
2026-01-02 00:00:00+05:30,1640.4000244140625
2026-01-05 00:00:00+05:30,1606.4000244140625
2026-01-06 00:00:00+05:30,1612.199951171875
2026-01-07 00:00:00+05:30,1639.0
2026-01-08 00:00:00+05:30,1613.300048828125
2026-01-09 00:00:00+05:30,1614.0999755859375
2026-01-12 00:00:00+05:30,1595.9000244140625
2026-01-13 00:00:00+05:30,1599.0
2026-01-14 00:00:00+05:30,1599.800048828125
2026-01-15 00:00:00+05:30,1599.800048828125
2026-01-16 00:00:00+05:30,1689.800048828125
2026-01-19 00:00:00+05:30,1681.199951171875
2026-01-20 00:00:00+05:30,1658.9000244140625
2026-01-21 00:00:00+05:30,1654.4000244140625
2026-01-22 00:00:00+05:30,1663.5
2026-01-23 00:00:00+05:30,1670.800048828125
2026-01-27 00:00:00+05:30,1682.699951171875
2026-01-28 00:00:00+05:30,1666.5
2026-01-29 00:00:00+05:30,1659.5
2026-01-30 00:00:00+05:30,1641.0
2026-02-02 00:00:00+05:30,1629.4000244140625
2026-02-03 00:00:00+05:30,1656.0
2026-02-04 00:00:00+05:30,1535.800048828125
2026-02-05 00:00:00+05:30,1520.199951171875
2026-02-06 00:00:00+05:30,1507.0999755859375
2026-02-09 00:00:00+05:30,1497.199951171875
2026-02-10 00:00:00+05:30,1497.800048828125
2026-02-11 00:00:00+05:30,1471.9000244140625
2026-02-12 00:00:00+05:30,1386.0
2026-02-13 00:00:00+05:30,1369.0999755859375
2026-02-16 00:00:00+05:30,1365.5999755859375
2026-02-17 00:00:00+05:30,1391.199951171875
2026-02-18 00:00:00+05:30,1373.699951171875
2026-02-19 00:00:00+05:30,1370.5
2026-02-20 00:00:00+05:30,1353.199951171875
2026-02-23 00:00:00+05:30,1327.5
2026-02-24 00:00:00+05:30,1275.5
2026-02-25 00:00:00+05:30,1290.0999755859375
2026-02-26 00:00:00+05:30,1289.0999755859375
2026-02-27 00:00:00+05:30,1300.0999755859375
2026-03-02 00:00:00+05:30,1288.9000244140625
2026-03-04 00:00:00+05:30,1307.4000244140625
2026-03-05 00:00:00+05:30,1305.800048828125
2026-03-06 00:00:00+05:30,1308.4000244140625
2026-03-09 00:00:00+05:30,1315.0
2026-03-10 00:00:00+05:30,1295.5999755859375
2026-03-11 00:00:00+05:30,1276.300048828125
2026-03-12 00:00:00+05:30,1265.800048828125
2026-03-13 00:00:00+05:30,1248.300048828125
2026-03-16 00:00:00+05:30,1249.800048828125
2026-03-17 00:00:00+05:30,1232.9000244140625
2026-03-18 00:00:00+05:30,1267.0999755859375
2026-03-19 00:00:00+05:30,1220.800048828125
2026-03-20 00:00:00+05:30,1255.9000244140625
2026-03-23 00:00:00+05:30,1256.800048828125
2026-03-24 00:00:00+05:30,1278.300048828125
2026-03-25 00:00:00+05:30,1279.0999755859375
2026-03-27 00:00:00+05:30,1269.699951171875
2026-03-30 00:00:00+05:30,1250.5999755859375
2026-04-01 00:00:00+05:30,1275.699951171875
2026-04-02 00:00:00+05:30,1300.800048828125
