date,price
2025-11-21 00:00:00-05:00,391.0899963378906
2025-11-24 00:00:00-05:00,417.7799987792969
2025-11-25 00:00:00-05:00,419.3999938964844
2025-11-26 00:00:00-05:00,426.5799865722656
2025-11-28 00:00:00-05:00,430.1700134277344
2025-12-01 00:00:00-05:00,430.1400146484375
2025-12-02 00:00:00-05:00,429.239990234375
2025-12-03 00:00:00-05:00,446.739990234375
2025-12-04 00:00:00-05:00,454.5299987792969
2025-12-05 00:00:00-05:00,455.0
2025-12-08 00:00:00-05:00,439.5799865722656
2025-12-09 00:00:00-05:00,445.1700134277344
2025-12-10 00:00:00-05:00,451.45001220703125
2025-12-11 00:00:00-05:00,446.8900146484375
2025-12-12 00:00:00-05:00,458.9599914550781
2025-12-15 00:00:00-05:00,475.30999755859375
2025-12-16 00:00:00-05:00,489.8800048828125
2025-12-17 00:00:00-05:00,467.260009765625
2025-12-18 00:00:00-05:00,483.3699951171875
2025-12-19 00:00:00-05:00,481.20001220703125
2025-12-22 00:00:00-05:00,488.7300109863281
2025-12-23 00:00:00-05:00,485.55999755859375
2025-12-24 00:00:00-05:00,485.3999938964844
2025-12-26 00:00:00-05:00,475.19000244140625
2025-12-29 00:00:00-05:00,459.6400146484375
2025-12-30 00:00:00-05:00,454.42999267578125
2025-12-31 00:00:00-05:00,449.7200012207031
2026-01-02 00:00:00-05:00,438.07000732421875
2026-01-05 00:00:00-05:00,451.6700134277344
2026-01-06 00:00:00-05:00,432.9599914550781
2026-01-07 00:00:00-05:00,431.4100036621094
2026-01-08 00:00:00-05:00,435.79998779296875
2026-01-09 00:00:00-05:00,445.010009765625
2026-01-12 00:00:00-05:00,448.9599914550781
2026-01-13 00:00:00-05:00,447.20001220703125
2026-01-14 00:00:00-05:00,439.20001220703125
2026-01-15 00:00:00-05:00,438.57000732421875
2026-01-16 00:00:00-05:00,437.5
2026-01-20 00:00:00-05:00,419.25
2026-01-21 00:00:00-05:00,431.44000244140625
2026-01-22 00:00:00-05:00,449.3599853515625
2026-01-23 00:00:00-05:00,449.05999755859375
2026-01-26 00:00:00-05:00,435.20001220703125
2026-01-27 00:00:00-05:00,430.8999938964844
2026-01-28 00:00:00-05:00,431.4599914550781
2026-01-29 00:00:00-05:00,416.55999755859375
2026-01-30 00:00:00-05:00,430.4100036621094
2026-02-02 00:00:00-05:00,421.80999755859375
2026-02-03 00:00:00-05:00,421.9599914550781
2026-02-04 00:00:00-05:00,406.010009765625
2026-02-05 00:00:00-05:00,397.2099914550781
2026-02-06 00:00:00-05:00,411.1099853515625
2026-02-09 00:00:00-05:00,417.32000732421875
2026-02-10 00:00:00-05:00,425.2099914550781
2026-02-11 00:00:00-05:00,428.2699890136719
2026-02-12 00:00:00-05:00,417.07000732421875
2026-02-13 00:00:00-05:00,417.44000244140625
2026-02-17 00:00:00-05:00,410.6300048828125
2026-02-18 00:00:00-05:00,411.32000732421875
2026-02-19 00:00:00-05:00,411.7099914550781
